lat,lon,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_excessive_drinking,teen_birth_rate,percent_uninsured,Is_Medical_Desert
34.84138606,-116.1784195,19.83756058,3.9143250039999997,12.62827655,28.8,8.1,22.9,18.76327985,26.29505649,8.333841286,No
33.03414184,-116.73530500000001,14.45889521,3.547608007,10.75317529,20.3,8.4,14.4,21.60061255,17.52656432,8.405128861,No
37.75512993,-122.44088329999998,11.4775591,3.011621341,10.32606238,18.4,8.2,13.8,23.11654878,8.41509672,5.007862113,No
37.93476138,-121.27141090000002,17.34211267,3.5378560119999998,11.70616622,32.7,7.9,24.9,19.69440123,23.67221604,7.575605832999999,No
35.38708616,-120.4045261,13.15532864,3.4184609360000002,10.78329694,25.5,8.1,15.0,20.26499841,11.19392835,7.257626221000001,No
37.42289767,-122.3290244,12.26184599,2.8404982789999997,8.613357337,21.2,9.1,15.6,18.83359167,10.43619413,5.410081742000001,No
34.72481836,-120.02228490000002,17.13003604,3.685936495,11.37731055,24.6,8.6,16.4,20.85840515,20.7359859,10.50855283,No
37.231794799999996,-121.69514129999999,12.16632656,2.965050893,8.269014013,19.4,8.9,15.9,16.73411416,11.21261174,5.101506713,No
37.05618382,-122.00184309999999,15.2485197,3.652723533,11.44083434,19.0,8.3,11.4,23.17492924,12.79925641,7.356680873999999,No
40.76371776,-122.0405144,14.38507462,3.9214284189999997,13.96353504,23.8,6.9,19.5,19.26373905,23.8148107,7.098588762,No
39.58032926,-120.51602290000001,13.77226377,3.6123792889999997,11.80830717,24.7,5.8,28.5,18.04612148,23.80952381,7.844080847000001,No
41.59264458,-122.540379,15.87986618,4.053634733,14.06632602,31.8,6.6,23.3,18.48666936,26.06376531,8.639995065,No
38.2699779,-121.9328652,15.02133613,3.4894589760000003,11.70507434,30.3,8.0,23.3,19.78697842,17.85310491,5.654073084,No
38.52829211,-122.8874227,14.13989263,3.4436923960000003,10.07567654,22.4,8.5,15.5,21.61046889,11.72235729,7.582444252999999,No
37.55914007,-120.99770349999999,18.416161199999998,3.930942581,12.78975107,30.5,8.0,24.3,20.54713654,26.82984756,6.956505139,No
39.03454902,-121.6948466,16.61673003,3.7194719889999996,11.95215245,31.8,7.0,24.5,18.87089076,21.31140293,8.591568355,No
40.1256314,-122.2340736,18.04513936,4.207871244,14.25897379,27.9,7.1,28.0,18.83095996,31.47976301,7.817640917,No
40.65070694,-123.1126533,16.38460577,4.208909131,14.700217000000002,33.5,7.0,24.2,18.38994467,27.70330652,8.708938121000001,No
36.22016766,-118.8004966,25.7429459,4.850103605,13.79971225,37.1,7.5,26.9,18.02142231,37.73807836,8.760704989,No
38.02759354,-119.95476799999999,13.20999481,3.624853077,11.343019400000001,33.2,7.2,20.9,21.10129387,16.50572648,6.360839909,No
34.47159502,-119.07823970000001,15.154672199999998,3.4413380080000002,10.56102179,20.7,9.0,17.2,18.56543089,17.91917901,9.258218913,No
38.68660977,-121.90158290000001,15.90090609,3.799928651,10.90657764,23.9,8.0,13.8,21.20774079,9.352084239,5.978518273,No
39.26901406,-121.351276,16.39253722,3.899823428,14.17914005,34.4,6.8,33.8,20.73637063,30.80498123,7.410219422000001,No
39.87363478,-104.3377819,16.64357871,3.478168152,16.32460543,27.8,8.7,19.9,18.91545736,27.07895144,11.02655117,No
37.57294141,-105.7883769,22.84043616,4.53280083,17.28464256,24.0,8.2,23.9,16.53937724,19.67864235,13.19106163,No
39.64970709,-104.33835699999999,11.68405808,3.068248904,13.26355247,22.1,8.4,16.6,17.88184113,17.84865248,8.525056112,No
37.19354205,-107.048296,13.83124407,3.4428811410000004,13.47607107,23.9,7.8,12.5,15.93227939,18.89466226,12.91539246,No
37.31919086,-102.5604829,15.61365984,3.822121407,15.17142555,30.8,7.5,28.5,15.88423642,37.90087464,15.79558653,No
37.955102200000006,-103.07173259999999,19.99943005,4.1116400010000005,18.2172674,30.0,7.2,24.1,17.80227007,23.5426009,10.37110669,No
40.09266391,-105.3581169,11.6126994,3.1985053480000003,11.31844178,15.2,8.3,9.5,20.2267177,7.907521817,6.772989506,No
39.95461521,-105.05278290000001,9.723792457,3.025130978,11.62537796,19.6,8.6,13.0,20.12319489,9.20267982,4.778802538,No
38.74702942,-106.19414350000001,12.80439222,3.22982995,13.48887293,15.6,8.6,17.1,18.55828623,15.129682999999998,10.17303103,No
39.68918615,-105.6444126,10.47247951,2.933553636,12.48321672,22.2,8.7,16.7,20.32587828,11.72161172,5.510577174,No
37.20071929,-106.19161940000001,22.69359058,4.334261526000001,15.55417496,26.1,9.0,25.5,14.58296798,26.90378477,10.73970907,No
37.27813036,-105.4282453,27.97070782,4.794076646000001,17.10449684,27.9,4.7,25.1,12.29985639,27.77777778,14.85628966,No
38.32659115,-103.7844805,18.80764297,3.943143753,18.62909285,30.9,8.0,20.5,19.60199638,39.80099503,11.06094808,No
38.10869379,-105.367524,13.44343186,3.519888716,13.65819137,27.9,7.7,21.2,15.23196398,19.35483871,12.61006289,No
38.86136108,-107.8629129,15.65874365,3.7712814569999997,14.59928244,26.7,8.0,20.4,15.38781663,30.36912752,10.72303366,No
39.76151732,-104.8763451,15.08485666,3.372720831,14.66450335,16.6,8.1,12.8,26.60942109,30.51801703,10.74199013,No
39.32971281,-104.92956909999998,8.120645018,2.4819263609999997,10.72398599,19.6,9.2,10.6,20.95500966,4.108904708,3.780185172,No
39.62785185,-106.69537690000001,12.26205439,2.9769085389999996,12.54690235,12.9,9.1,12.0,22.05494453,18.09954751,12.24993318,No
39.28658347,-104.1359569,10.79396061,2.970989873,12.73206469,28.0,8.7,18.7,19.39336172,7.24881996,7.790348648999999,No
38.83210978,-104.5254705,12.59061092,3.126813045,14.26490991,22.3,7.7,16.4,16.58514934,21.71383506,7.610916447,No
38.47296656,-105.4396703,16.07416898,3.723678343,15.56983658,27.3,7.2,20.8,18.32150707,30.73575411,9.071946382,No
39.59932158,-107.90409369999999,13.16540682,3.2153205330000003,13.763628699999998,23.4,8.7,14.1,20.75012162,30.83562181,13.844038500000002,No
40.10263694,-106.11834089999999,11.83660254,3.266318353,14.16864453,18.3,8.5,14.2,19.32075133,15.328761600000002,10.63897007,No
38.66677479,-107.03163219999999,13.13863775,3.49213496,14.97135057,16.6,8.0,14.5,21.62639132,9.256878375,10.48966268,No
37.6846832,-104.9606295,17.30085025,3.755749691,13.17363731,26.6,7.6,21.4,13.80749855,30.00968054,7.9283314670000005,No
39.58642013,-105.2505355,9.347265343,2.721245437,12.32012547,20.6,8.6,13.9,22.11010004,11.6173632,6.750752532000001,No
39.30549694,-102.6029531,14.33741347,3.576179647,14.11919389,31.1,8.4,20.7,17.71473907,31.45057766,14.90595887,No
39.20249856,-106.34478159999999,16.46451412,3.607215945,14.96963299,24.8,8.3,18.1,19.99934887,34.91620112,11.74496644,No
37.28655976,-107.8433396,12.422990800000001,3.340130063,14.77847781,18.4,8.4,13.6,20.1989828,13.69749294,11.55457009,No
40.66639269,-105.46115590000001,11.68045413,3.388001767,12.66767259,20.2,8.1,13.1,21.97965746,11.31312639,7.420933102,No
37.31580002,-104.03874959999999,19.7483916,3.947424835,15.03614012,28.9,7.6,30.1,15.29639903,33.84615385,12.19878012,No
38.98809206,-103.5139533,13.84576129,3.44253388,14.78317059,30.3,7.8,21.8,19.644439399999996,19.58762887,9.533020171,No
40.72467947,-103.1101342,14.5656039,3.6381768930000002,15.53359731,38.0,7.7,23.4,18.97988693,23.75102375,10.52808611,No
39.01830323,-108.4664449,14.08915448,3.669015414,15.63545097,23.5,7.4,15.6,19.72556571,28.009798999999997,9.541431885,No
40.61839152,-108.2074433,13.35645669,3.446986977,14.58158732,26.3,8.0,21.6,18.45597848,35.67488047,9.925738091,Yes
37.33856848,-108.59658689999999,15.43254141,3.904307815,15.90556841,27.7,7.6,21.6,16.65515847,37.22993827,13.79889372,No
38.4022261,-108.26926370000001,16.25134325,3.781496817,15.43118127,20.9,7.6,17.6,14.95676199,30.56818182,12.20348581,No
40.26264248,-103.80974499999999,16.56749727,3.450781833,14.18606701,34.9,8.9,21.5,18.51593456,37.29746255,12.35154394,No
37.90258331,-103.7164939,20.31663681,4.170897278,16.20947301,35.1,7.3,22.5,15.28550395,35.68030447,10.82291075,No
39.1193262,-105.71712269999999,10.59726292,2.9567434980000002,12.85332438,23.4,7.7,17.9,18.82209281,7.064364207000001,8.741795839,No
40.59397949,-102.3576116,13.63905579,3.2368901919999997,12.29095581,31.4,8.9,25.3,16.96734942,27.23311547,13.240206500000001,No
39.21709285,-106.91661119999999,10.58542971,2.936240943,12.26677279,14.2,8.5,13.6,20.11480216,3.8394415360000003,12.25104373,No
37.9552017,-102.3933691,17.46811058,3.8468743919999997,15.03808108,33.8,7.7,21.4,16.9549796,38.62793572,14.10350235,No
38.1735152,-104.5127159,22.5151171,4.179389075,16.42811738,29.4,7.3,22.1,15.8569626,31.77405119,8.431233889,No
39.97986024,-108.2170629,12.57431153,3.27191833,14.13355776,25.9,8.2,18.9,19.71228813,13.54534747,9.173426033,No
37.58252545,-106.38324009999998,17.28946283,3.798153925,14.19338155,27.5,8.4,21.2,16.0808704,32.83940729,13.60973411,No
40.48515,-106.99126399999999,10.95999273,3.089386915,14.35470545,15.6,8.1,10.2,22.88948576,8.226888937,8.461574442,No
38.08053362,-106.2815209,20.97404789,4.332545476,17.56015488,29.0,7.8,23.9,13.86024377,34.99222395,16.94881498,No
40.87592292,-102.3518335,14.63173681,3.5792184469999997,13.85822997,26.9,7.9,26.4,16.31791768,27.39726027,12.10710128,No
39.63418664,-106.1163785,10.85980353,3.051446691,13.71253802,15.9,8.3,10.8,22.31589575,14.59854015,11.0537229,No
38.88215764,-105.1617939,10.47555665,3.053066617,12.29438244,21.0,8.7,15.3,18.06994027,13.70786517,8.180645161000001,No
39.97102273,-103.2012572,12.99275365,3.426433694,13.53943021,31.8,7.3,29.9,17.92768181,21.14803625,9.61281709,No
40.55486215,-104.39245809999998,13.56472569,3.247384518,13.74836378,29.0,8.8,18.6,17.89691657,24.38719533,9.399373602999999,No
40.00294318,-102.424258,15.26820188,3.539862555,14.27780915,27.8,8.1,21.3,17.20814663,29.31745305,13.41964397,No
41.27110205,-73.38917933,10.59603022,2.64280014,10.15789601,21.3,8.7,17.7,19.40118911,8.968414447,8.896320055,No
41.80640958,-72.73287561,13.04421594,3.036775317,11.35624802,26.2,8.2,21.6,15.66000421,13.86608732,5.438486204,No
41.79248804,-73.24533261,10.67878186,2.763619295,12.06314117,27.7,8.7,20.8,17.63499124,6.637458352,5.125721994,No
41.46319466,-72.53514528,10.37722437,2.996640626,11.31644061,25.5,8.5,19.4,19.08250645,5.090888969,4.090509427,No
41.41046457,-72.93216693,14.44271145,3.2923227219999998,12.84395197,28.1,8.0,21.7,18.55410878,13.44076986,5.689899194,No
41.48662241,-72.10147458,11.54628191,3.11679214,12.35083973,29.6,8.0,20.9,17.84605154,11.59750051,5.0066805919999995,No
41.85505163,-72.33649677,10.47040495,3.129038375,10.54348999,24.9,8.2,19.1,19.0501883,3.0426356589999997,3.741395316,No
41.83002914,-71.98745286,13.38518756,3.116533801,14.35695184,30.3,8.2,23.0,17.23257416,13.48026105,5.604026132,No
39.08617344,-75.56842277,18.95571601,4.095031317,16.8237595,35.4,7.9,31.2,16.58089052,20.895379000000002,6.407516066,No
39.57675791,-75.65296409,16.79993402,3.7726349839999997,15.24255813,28.7,8.1,25.5,19.43883135,17.1127621,5.595840506,No
38.66056015,-75.39003971,17.8137092,3.721060229,16.08500117,32.9,8.5,30.3,16.43326823,32.22828368,7.154550304,No
38.90474172,-77.01629613,13.03379366,2.885692334,15.96559215,23.5,8.6,18.4,27.3130182,27.11591236,4.300578075,No
29.67475722,-82.35772834,17.61444956,4.125047736,16.38085209,26.7,6.6,23.5,18.67660708,12.91373469,11.86566958,No
30.33110366,-82.28463196,19.93322989,4.309210749,22.73195642,37.9,6.7,33.4,19.23074902,43.30775789,11.96643895,No
30.2652218,-85.62025129999999,19.76913281,4.392225638,22.70820448,29.1,6.8,30.6,17.62502751,37.60538606,14.83486049,No
29.949958000000002,-82.16877347,22.59226569,4.999906441,22.94073778,36.6,7.4,33.2,18.585541199999998,45.57348452,13.26909986,No
28.29372882,-80.73227567,17.60625924,4.140907272,16.86641229,29.6,7.1,26.8,18.77773923,18.50880122,13.01291399,No
26.1523217,-80.48711278,17.78226995,3.9415488589999996,14.59379255,24.6,7.9,25.0,17.92214666,15.20761738,16.89230811,No
30.40602775,-85.19720185,24.27885071,4.887984158,22.38488545,36.4,7.2,40.9,17.33881414,42.69414796,15.21010061,No
26.90550273,-81.91226003,15.66462865,4.023510703,15.76080571,27.9,7.0,26.2,16.48777838,22.26973098,17.10471538,No
28.84908142,-82.47864916,17.74063658,4.28813463,19.58715605,29.3,6.8,34.8,15.25054668,29.93385047,15.44619809,No
29.98307539,-81.85788647,17.64964678,4.253840775,19.88600481,32.1,7.8,28.4,21.10753309,18.46421421,11.35014878,No
26.11071905,-81.34757403,17.72035943,3.5933194260000003,14.44190985,21.3,8.0,23.2,18.10374792,20.34315378,22.82220646,No
30.22425752,-82.62154309,22.95856118,5.076692168,23.29481531,35.9,7.1,36.9,16.68089685,41.40252015,12.38089793,No
27.18636209,-81.80941659,26.08868062,4.9027143230000005,21.3119303,31.6,7.3,36.3,17.39328843,44.68016715,23.07025835,No
29.60816201,-83.158845,24.45111594,4.938379406,24.65165047,34.2,7.3,44.9,18.67429647,41.79566564,15.82024114,No
30.33157911,-81.67084623,19.44897699,4.303862795,19.79015836,31.4,6.6,26.4,18.69862844,29.34717079,13.23418899,No
30.66893228,-87.36278789,18.82630231,4.237461087,20.24583017,29.3,6.5,29.5,19.824219199999998,31.07839701,11.38312192,No
29.46143906,-81.31356089,17.30680159,4.1180212560000005,17.42753178,25.9,7.1,26.3,16.83536854,18.51054671,14.72159254,No
29.88969964,-84.80189256,19.378118399999998,4.2133790730000005,19.52304626,35.5,7.6,31.8,21.51439846,53.94470668,17.72597913,No
30.57948324,-84.61362799,25.83346507,4.777326764,20.37359451,42.8,6.0,35.4,14.70561183,40.12614179999999,16.31201622,No
29.72583938,-82.80038898,21.12675716,4.763683703,21.25315772,37.7,7.9,35.9,18.57401773,36.90987125,15.52912658,No
26.95647266,-81.18899774,21.10286677,4.575902262,20.43130385,36.4,5.3,34.4,17.43331774,18.39880656,25.88360038,No
29.955539399999996,-85.22659646,20.91135125,4.231235241,20.20930676,33.1,7.2,34.9,19.20581662,34.92884864,13.46544715,No
30.49639354,-82.94793846,25.74266007,5.10674936,22.12851741,41.3,6.0,38.6,15.43200095,46.66375927,15.10319974,No
27.4927008,-81.80993935,27.17906985,4.835414886000001,19.16888247,38.5,6.4,35.3,15.91197409,50.01582779,20.03753225,No
26.55347682,-81.16584289,28.67637814,4.985162575,19.79327403,34.5,6.9,35.1,15.23187968,47.44771756,26.85429493,No
28.55363413,-82.42503269,18.53097813,4.43912529,19.21522308,31.8,7.0,31.5,16.24173524,20.68656716,15.79732302,No
27.343327000000002,-81.34105479,20.93725291,4.452182764,18.73496139,30.5,6.7,33.3,14.62763292,34.14664822,18.48619389,No
27.92935635,-82.30878767,19.55145922,4.172756813,17.45554437,24.4,7.5,23.1,19.41962759,23.62202087,14.28953897,No
30.86791949,-85.81402983,23.77355865,4.996510954,20.85774723,33.4,6.6,37.6,15.974769199999997,49.03677758,15.67964309,No
27.69431704,-80.60624797,17.09130075,4.248622467,15.48721559,26.3,7.0,25.6,18.66944615,24.88030446,16.92008965,No
30.79543087,-85.21549753,22.69921073,4.6122890860000005,23.05529709,36.7,7.0,37.2,15.56922193,39.07838265,15.17667565,No
30.43750895,-83.89528595,20.14554015,4.4251289819999995,19.57505312,34.0,6.9,26.6,16.9534458,26.67290594,13.59103526,No
29.98550949,-83.18109609,20.86994125,4.433298091,22.30195641,32.5,7.8,33.6,17.89722602,27.02702703,19.76827095,No
28.76154967,-81.71125649,17.36712245,4.212509644,16.84582545,30.3,7.4,29.0,16.84394781,26.08227113,15.53454111,No
26.57912108,-81.81996540000002,17.93804976,3.99228314,14.34388772,25.9,7.5,24.8,17.01634573,23.82921863,18.61685293,No
30.4580485,-84.27789594,15.800833800000001,4.0433827739999995,17.32757863,30.7,6.3,21.8,19.27241102,11.440408900000001,10.80443413,No
29.31864892,-82.74321919,22.99705349,4.941382207,23.61738764,32.0,7.4,36.9,16.99652293,31.5893386,18.01852839,No
30.24138013,-84.88290276,24.99128727,5.002577362,23.5530174,39.3,6.8,36.0,17.31415482,45.21477016,14.69723692,No
30.44410874,-83.47013135,24.47978223,4.968757323999999,20.6866967,35.2,5.7,33.1,13.98891512,35.95724004,14.18261688,No
27.47188867,-82.31528027,16.72462137,3.803835507,15.21862411,26.5,7.8,24.4,18.88198516,29.71786834,16.05422991,No
29.21020759,-82.05666012,21.22958791,4.388683766000001,18.66500418,30.4,7.0,33.0,16.54461165,33.34506275,15.3584122,No
27.07753048,-80.43147986,14.97533451,3.6386944469999998,14.321281400000002,19.4,7.9,22.5,18.37221867,17.664339399999996,16.99132005,No
25.61588055,-80.56371485,23.64806984,4.035300441,16.47941001,22.2,8.8,24.5,16.34357242,16.66205277,20.01779972,No
25.50996694,-81.05411295,16.403822899999998,4.090645463,17.17289846,21.5,7.8,23.0,20.80726509,18.30414564,20.27179496,No
30.61060481,-81.80161907,15.15067805,4.010909501,19.38886901,28.3,7.7,24.6,20.81148722,24.53788076,12.48494952,No
30.69129733,-86.59175968,15.26624574,3.889858068,18.46803109,27.0,7.3,28.1,19.41648536,28.8364815,13.45246989,No
27.38643685,-80.88862694,23.58144443,4.915775558,21.46020926,33.0,5.6,37.5,16.70962933,47.62526096,22.45510981,No
28.51443253,-81.32352016,19.45418537,3.952937955,15.59988113,25.2,7.5,24.6,17.47854305,19.49478942,15.65244711,No
28.06268438,-81.1494788,24.09819362,4.447508189,17.79141006,30.1,8.0,30.9,16.08717003,24.65225874,16.15224937,No
26.64760885,-80.46548359999998,17.40119626,3.981098138,15.91610596,21.2,7.9,23.4,15.35251639,16.85955709,17.44629292,No
28.30930795,-82.39237963,18.3638906,4.19365907,18.62961317,31.6,7.6,29.9,17.60637103,21.78024463,14.94881764,No
27.9192951,-82.72536699,16.91898311,3.844783857,16.41154199,25.4,7.7,24.4,20.61914144,20.47211865,14.33539891,No
27.948887300000003,-81.69758385,20.69515695,4.316875266,19.13550896,37.1,6.9,28.8,16.58453762,30.04617578,15.75724854,No
29.60865605,-81.74431327,24.95260121,5.359801789,23.62047179,38.7,6.0,36.8,15.88497999,46.00274428,17.16801972,No
29.90164916,-81.44067155,12.686897,3.402129557,15.05904672,23.1,8.1,21.1,22.40681783,10.04366812,10.64759838,No
27.37726182,-80.47202897,19.3188831,4.200390597,18.06928261,29.8,6.8,29.8,15.819490700000001,21.13615377,16.92419776,No
30.70044735,-87.0219824,16.81810393,4.263290406,19.21804774,30.1,7.3,29.7,19.45682281,22.98487762,12.5145268,No
27.18447165,-82.33150488,13.06028265,3.673326849,15.03047218,21.4,7.9,22.0,17.79825779,17.50343205,16.30058849,No
28.716979700000003,-81.23630141,16.05102972,3.935229213,15.64200647,26.6,7.8,20.3,17.94131013,12.50104262,10.13315796,No
28.7047521,-82.08096956,14.49104118,3.5291921489999996,12.20471541,29.3,8.1,21.9,12.77227757,44.86671945,11.90445337,No
30.19560883,-82.99149502,24.34621483,4.9820680589999995,22.56795642,38.4,6.9,37.0,16.24102796,39.82408991,17.20233977,No
30.04700202,-83.60352957,23.83196099,4.855758904,23.78792935,34.5,6.6,34.6,17.69175131,48.69124683,14.91805481,No
30.04386081,-82.37143637,22.12547263,4.927607876000001,23.26413847,36.9,6.5,32.2,17.25294084,45.06933744,12.67605634,No
29.05842439,-81.18192653,18.06742297,4.09050477,18.36018578,29.8,6.8,28.9,16.38273236,22.74722806,14.62295627,No
30.16733013,-84.40066587,17.08657588,3.89245367,19.240292,39.5,8.2,29.9,19.77228269,27.88978495,12.39744011,No
30.64358623,-86.16969594,21.58574772,4.570954365,21.24002419,31.8,7.6,31.7,17.02803821,34.40881178,17.64172336,No
30.61060698,-85.66533681,23.47904764,4.863592542,22.89872042,37.8,5.6,35.6,15.76660551,41.29263914,16.57049106,No
31.74922888,-82.28891517,22.39526214,4.156177893,20.18941483,38.8,7.3,37.9,14.31023475,58.61089595,19.14535666,No
31.29713988,-82.88007269,26.5274875,4.5702757169999995,21.82220051,34.8,7.2,33.7,13.949385199999998,70.01972387,22.38741959,No
31.55367462,-82.4527126,20.00414537,4.058650842,19.37887099,37.4,7.6,34.4,15.13291877,44.72477064,19.38321208,No
31.32614485,-84.44470651,20.32339335,3.74360485,17.11840459,35.2,4.8,26.6,13.16086499,27.43902439,19.163621600000003,No
33.06927158,-83.24955971,23.51884938,4.245257141000001,19.8179384,37.1,6.0,26.2,14.37955037,16.3036636,15.91263651,No
34.35415317,-83.49736719,17.23668961,3.6682249610000004,17.72227826,34.1,8.7,35.7,16.29734436,27.57078987,19.34038824,No
33.99319620000001,-83.71273570000001,17.0561108,3.376569595,17.08354859,38.4,8.4,28.8,17.29998245,25.446537799999998,16.87280809,No
34.23785753,-84.84049254,16.63113166,3.50311155,19.17636642,31.4,7.3,32.1,17.56382111,31.55557453,17.92470667,No
31.75978063,-83.22049755,23.96540727,4.278023773999999,20.56249755,39.6,5.6,38.5,13.09610796,55.85032114,16.26825547,No
31.27598846,-83.22964337,19.46376984,3.9416361330000003,20.00949732,39.4,7.1,29.8,15.51545975,49.98691442,18.94340586,No
32.80650012,-83.69741063,21.37259372,3.915537255,19.06692325,36.6,5.7,31.2,13.01527087,41.58684547,14.4036174,No
32.43443282,-83.32785677,19.12008047,3.847917839,18.01917368,42.7,7.2,32.2,15.00492826,21.27197743,13.77442651,No
31.196881800000003,-81.98190818,19.78069548,4.101322505,19.72935747,32.9,8.0,31.1,15.34337988,53.84615385,18.20458486,No
